TEU,ETD,ETDYear,ETDMonth,ETDWeek,CustomerBECode,CustomerName,SeaAir
2.0000,2016-10-01,2016,10,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-02,2016,10,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-11-19,2016,11,46,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-10-08,2016,10,40,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-11-12,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-17,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-17,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-17,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-28,2016,12,52,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-16,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-08-04,2016,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-07,2016,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-08-08,2016,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-11-07,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-09,2016,9,36,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-19,2016,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-16,2016,9,37,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-06-06,2016,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-06-06,2016,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-14,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-07-09,2016,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-07-09,2016,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-07,2016,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-06-07,2016,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-18,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-18,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-12-28,2016,12,52,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-29,2016,12,52,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-16,2016,9,37,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-16,2016,9,37,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-21,2016,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-13,2016,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-03-23,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-30,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-05,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-05,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-08,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-03-24,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-01,2016,11,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-04,2016,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-07-28,2016,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-01,2016,9,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-25,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-25,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-25,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-12-29,2016,12,52,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-17,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-29,2016,12,52,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-11,2016,12,49,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-11,2016,12,49,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-11,2016,8,32,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-26,2016,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-08-26,2016,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-08-26,2016,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-26,2016,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-26,2016,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-26,2016,8,34,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-29,2016,8,35,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-08-05,2016,8,31,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-08-19,2016,8,33,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-16,2016,9,37,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-05-31,2016,5,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-03,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-03,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-03,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-03,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-03,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-03,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-19,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-28,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-28,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-16,2016,7,28,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-15,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-05-04,2016,5,18,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-30,2016,4,17,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-29,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-25,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-25,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-25,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-31,2016,10,44,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-22,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-18,2016,9,37,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-24,2016,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-07-28,2016,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-24,2016,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-24,2016,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-24,2016,7,29,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-05-04,2016,5,18,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-05-05,2016,5,18,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-30,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-15,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-15,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-05-04,2016,5,18,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-03,2016,4,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-04-01,2016,4,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-01,2016,4,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-09-28,2016,9,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-02,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-02,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-02,2016,6,22,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-05-26,2016,5,21,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-22,2016,6,25,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-16,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-12-28,2016,12,52,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-13,2016,10,41,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-21,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-21,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-10,2016,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-10,2016,7,27,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-18,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-28,2016,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-03-24,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-05-02,2016,5,18,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-30,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-23,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-23,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-02-14,2016,2,6,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-19,2016,1,3,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-19,2016,1,3,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-30,2016,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-28,2016,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-28,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-01-28,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-12,2016,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-12,2016,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-03-26,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-05,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-05,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-20,2016,6,25,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-11,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-11,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-03-30,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-30,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-30,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-15,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-20,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-20,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-17,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-17,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-26,2016,4,17,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-07,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-07,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-04-07,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-18,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-03-28,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-15,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-15,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-19,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-12,2016,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-24,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-16,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-03-16,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-16,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-12,2016,3,10,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-15,2016,1,2,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-28,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-02-18,2016,2,7,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-01-31,2016,1,4,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-11-21,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-30,2016,11,48,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-12-25,2016,12,51,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-12-11,2016,12,49,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-11,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-11,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-11-11,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-11-24,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-15,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-05,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-09,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-14,2016,12,50,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-12-06,2016,12,49,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-12-07,2016,12,49,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-22,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-09-30,2016,9,39,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-10-24,2016,10,43,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-24,2016,10,43,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-09-23,2016,9,38,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-10-21,2016,10,42,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-07-02,2016,7,26,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-07-27,2016,7,30,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-10,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-19,2016,11,46,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-22,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-22,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-12,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-14,2016,11,46,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-11,2016,11,45,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-25,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-11-25,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-11-27,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-11-26,2016,11,47,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-30,2016,4,17,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-16,2016,4,15,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-03-30,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-03,2016,4,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-09,2016,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-09,2016,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-10,2016,6,23,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-06-16,2016,6,24,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-23,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-21,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-21,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-10,2016,4,14,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-17,2016,3,11,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-03-23,2016,3,12,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-23,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.2500,2016-04-23,2016,4,16,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-04-29,2016,4,17,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
1.0000,2016-04-29,2016,4,17,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
2.0000,2016-03-28,2016,3,13,NLACTIONNE,ACTION SERVICE & DISTRIBUTIE BV,OCE
